DATE,Average Wind Speed,PRCP,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice,Heavy/Freezing Fog,Thunder,Smoke/Haze,Power Outage
4/12/2017,6.26,0,59,43,16.1,25.1,,,,,
4/13/2017,7.61,0,52,44,15,19,,,,,
4/14/2017,8.05,0,63,43,17,21,,,,,
4/15/2017,11.86,0.06,82,48,31.1,36.9,,,,,
4/16/2017,12.97,0,73,54,25.1,31.1,,,,,
4/17/2017,5.59,0,69,39,17,23.9,,,,,
4/18/2017,7.61,0,66,38,16.1,21.9,,,,,
4/19/2017,6.71,0.27,76,46,21.9,35.1,,,,,
4/20/2017,7.16,0.82,65,48,15,18.1,,,,,
4/21/2017,12.97,0,54,43,21,25.1,,,,,
4/22/2017,7.16,0,62,35,18.1,23,,,,,
4/23/2017,2.01,0,70,30,14.1,19,,,,,
4/24/2017,8.28,0,69,38,17,21.9,,,,,
4/25/2017,7.16,0,71,48,14.1,19.9,,,,,
4/26/2017,9.4,0.13,83,53,23.9,42.1,,,,,
4/27/2017,15.21,0.06,69,50,29.1,36,,,,,
4/28/2017,8.5,0,63,39,21,25.9,,,,,
4/29/2017,9.17,0,55,44,19.9,25.1,,,,,
4/30/2017,8.28,0.58,56,40,16.1,23,,,,,
5/1/2017,14.09,0.06,67,48,29.1,42.1,,,,,
5/2/2017,17.9,0.01,50,42,31.1,38,,,,,
5/3/2017,5.82,0,60,38,15,19,,,,,
5/4/2017,9.17,0.93,49,43,17,23,,,,,
5/5/2017,13.2,0.59,49,42,23,35.1,,,,,
5/6/2017,12.3,0,60,39,23,29.1,,,,,
5/7/2017,10.74,0,56,35,21.9,29.1,,,,,
5/8/2017,8.72,0,57,32,17,25.9,,,,,
5/9/2017,4.03,0,62,27,12.1,15,,,,,
5/10/2017,6.49,0,66,37,13,19.9,,,,,
5/11/2017,7.16,0.13,66,41,15,19,,,,,
5/12/2017,5.37,0,69,36,15,19.9,,,,,
5/13/2017,3.8,0,73,38,13,19,,,,,
5/14/2017,7.16,0,70,47,17,25.1,,,,,
5/15/2017,3.8,0,71,36,14.1,25.9,,,,,
5/16/2017,8.05,0.02,85,52,21.9,30,,,,,
5/17/2017,12.75,0,86,62,30,40,,,,,
5/18/2017,13.87,0,87,60,31.1,45,,,,,
5/19/2017,8.95,0.02,60,45,18.1,23.9,,,,,
5/20/2017,10.07,0.24,64,46,18.1,23.9,,,,,
5/21/2017,9.17,0.84,74,53,23,30,,,,,
5/22/2017,10.74,0,69,47,21.9,29.1,,,,,
5/23/2017,4.92,0.03,73,54,12.1,16.1,,,,,
5/24/2017,8.05,0.15,67,55,17,21.9,,,,,
5/25/2017,8.5,0.29,64,58,16.1,19.9,,,,,
5/26/2017,5.82,0,70,55,13,21.9,,,,,
5/27/2017,3.8,0.01,75,55,12.1,18.1,,,,,
5/28/2017,5.37,0.36,78,53,19.9,27.1,,,,,
5/29/2017,7.83,0.03,78,49,21.9,35.1,,,,,
5/30/2017,9.17,0,73,44,23,30,,,,,
5/31/2017,10.51,0.01,72,46,23,33.1,,,,,
6/1/2017,7.38,0,74,43,18.1,23.9,,,,,
6/2/2017,5.82,0,80,43,19.9,23,,,,,
6/3/2017,3.58,0,78,45,13,28,,,,,
6/4/2017,6.71,0,85,60,19.9,25.1,,,,,
6/5/2017,10.29,0,71,54,19.9,25.9,,,,,
6/6/2017,12.08,0,71,51,23.9,32,,,,,
6/7/2017,9.17,0,74,45,23,30,,,,,
6/8/2017,2.01,0,76,39,10.1,15,,,,,
6/9/2017,3.8,0.02,80,46,16.1,19.9,,,,,
6/10/2017,9.62,0,86,52,23,31.1,,,,,
6/11/2017,10.07,0,89,63,19.9,25.9,,,,,
6/12/2017,8.5,0,91,56,23,51,,,,,
6/13/2017,6.04,0,91,63,15,25.1,,,,,
6/14/2017,5.82,0,82,64,15,23.9,,,,,
6/15/2017,6.93,0,87,60,16.1,25.1,,,,,
6/16/2017,5.14,0,86,53,16.1,25.1,,,,,
6/17/2017,8.5,0,88,56,23,29.1,,,,,
6/18/2017,11.86,0.03,85,55,28,34,,,,,
6/19/2017,6.93,0.04,78,50,32,40,,,,,
6/20/2017,9.84,0.02,79,53,25.1,36,,,,,
6/21/2017,3.58,0,76,49,10.1,25.9,,,,,
6/22/2017,5.37,,88,51,23.9,33.1,,,,,
6/23/2017,7.83,0.26,80,56,17,23,,,,,
6/24/2017,10.29,0,78,50,23,30,,,,,
6/25/2017,9.84,0.01,72,46,23.9,34,,,,,
6/26/2017,10.96,0.02,72,43,23.9,32,,,,,
6/27/2017,7.83,0,74,44,17,25.9,,,,,
6/28/2017,7.16,0,77,40,19.9,27.1,,,,,
6/29/2017,11.18,0.01,87,65,25.1,32,,,,,
6/30/2017,7.38,0.41,85,66,25.1,30,,,,,
7/1/2017,8.5,0.01,84,60,21,30,,,,,
7/2/2017,7.61,0.02,85,54,18.1,25.9,,,,,
7/3/2017,3.8,0.18,81,61,12.1,18.1,,,,,
7/4/2017,5.14,0,82,53,13,23,,,,,
7/5/2017,3.36,0,83,49,12.1,27.1,,,,,
7/6/2017,3.13,0,86,52,13,23,,,,,
7/7/2017,7.61,0.98,83,61,23.9,34,,,,,1
7/8/2017,8.05,0,77,54,14.1,23.9,,,,,
7/9/2017,6.04,0,82,47,15,19,,,,,
7/10/2017,4.03,0.58,75,57,18.1,21.9,,,,,
7/11/2017,3.8,0,85,65,12.1,15,,,,,
7/12/2017,7.38,0.03,84,71,25.9,36,,,,,
7/13/2017,8.5,0.21,82,65,16.1,21,,,,,
7/14/2017,8.28,0,81,66,17,21,,,,,
7/15/2017,5.82,0,80,55,13,18.1,,,,,
7/16/2017,6.49,0,81,55,16.1,21.9,,,,,
7/17/2017,2.91,0,82,51,8.9,13,,,,,
7/18/2017,2.68,0,86,52,10.1,13,,,,,
7/19/2017,3.8,0,92,60,14.1,17,,,,,
7/20/2017,5.59,0,87,67,19.9,25.1,,,,,
7/21/2017,2.68,0,89,63,10.1,13,,,,,
7/22/2017,6.93,0.09,88,71,19.9,23.9,,,,,
7/23/2017,4.47,0,85,63,16.1,21,,,,,
7/24/2017,8.95,0,76,49,17,25.1,,,,,
7/25/2017,3.36,0,81,41,10.1,14.1,,,,,
7/26/2017,4.47,0,81,50,14.1,17,,,,,
7/27/2017,4.7,0,88,58,17,31.1,,,,,
7/28/2017,10.51,0,80,57,21,31.1,,,,,
7/29/2017,8.5,0,83,53,21,27.1,,,,,
7/30/2017,4.25,0,87,50,13,17,,,,,
7/31/2017,4.47,0,88,52,14.1,18.1,,,,,
8/1/2017,4.7,0,87,51,16.1,21,,,,,
8/2/2017,4.7,0,89,55,21,29.1,,,,,
8/3/2017,3.8,0.3,87,57,25.9,38,,,,,
8/4/2017,12.75,0.06,73,57,25.1,35.1,,,,,
8/5/2017,7.83,0,78,51,19.9,25.9,,,,,
8/6/2017,3.36,0,79,48,14.1,19,,,,,
8/7/2017,6.04,0,79,51,16.1,19.9,,,,,
8/8/2017,5.37,0,84,44,15,19,,,,,
8/9/2017,4.03,0,85,48,12.1,23,,,,,
8/10/2017,3.58,0,85,49,13,25.1,,,,,
8/11/2017,8.28,0,88,54,21,28,,,,,
8/12/2017,9.17,0,80,59,18.1,23,,,,,
8/13/2017,,0,,,8.9,13,,,,,
8/14/2017,3.8,0,85,51,14.1,18.1,,,,,
8/15/2017,4.7,0.19,85,54,28,63.1,,,,,
8/16/2017,4.92,0,85,55,23,27.1,,,,,
8/17/2017,7.16,0.77,83,68,17,25.1,,,,,
8/18/2017,11.18,0,80,58,23,32,,,,,
8/19/2017,5.14,0,81,54,16.1,25.1,,,,,
8/20/2017,3.58,0,85,50,13,18.1,,,,,
8/21/2017,6.04,0,88,59,16.1,23.9,,,,,
8/22/2017,12.3,0.02,82,57,23.9,32,,,,,
8/23/2017,7.61,0,78,50,18.1,23.9,,,,,
8/24/2017,6.04,0,71,43,14.1,17,,,,,
8/25/2017,2.91,0,74,41,14.1,23,,,,,
8/26/2017,3.13,0,76,41,12.1,16.1,,,,,
8/27/2017,4.25,0,78,54,12.1,15,,,,,
8/28/2017,3.58,0.55,69,59,12.1,27.1,,,,,
8/29/2017,2.01,0.18,75,57,13,19.9,,,,,
8/30/2017,4.03,0,82,58,18.1,28,,,,,
8/31/2017,8.5,0,73,52,25.9,29.1,,,,,
9/1/2017,7.16,0,68,42,16.1,27.1,,,,,
9/2/2017,6.26,0,71,49,15,19,,,,,
9/3/2017,7.16,0.04,78,50,19.9,23,,,,,
9/4/2017,8.95,0.13,83,47,25.1,33.1,,,,,
9/5/2017,7.16,0,72,44,17,32,,,,,
9/6/2017,4.25,0,68,37,13,27.1,,,,,
9/7/2017,8.28,0.03,67,43,21,34,,,,,
9/8/2017,6.49,0,68,44,19.9,42.9,,,,,
9/9/2017,3.58,0,67,37,14.1,17,,,,,
9/10/2017,2.68,0,69,36,10.1,14.1,,,,,
9/11/2017,2.46,0,74,41,8.1,13,,,,,
9/12/2017,3.13,0,78,42,13,17,,,,,
9/13/2017,3.58,0,73,50,12.1,27.1,,,,,
9/14/2017,1.79,0,76,47,8.1,12.1,,,,,
9/15/2017,1.79,0,81,49,10.1,13,,,,,
9/16/2017,2.91,0,81,49,10.1,14.1,,,,,
9/17/2017,3.58,0,86,50,14.1,23,,,,,
9/18/2017,5.14,0,77,64,10.1,15,,,,,
9/19/2017,4.92,0.06,72,63,19.9,28,,,,,
9/20/2017,4.25,0,85,65,29.1,32,,,,,
9/21/2017,3.13,0,92,61,13,17,,,,,
9/22/2017,2.46,0,92,63,10.1,14.1,,,,,
9/23/2017,2.01,0,92,55,10.1,14.1,,,,,
9/24/2017,2.91,0,90,56,14.1,16.1,,,,,
9/25/2017,2.24,0,91,58,12.1,15,,,,,
9/26/2017,3.8,0,93,57,15,21,,,,,
9/27/2017,8.28,0,79,57,19.9,28,,,,,
9/28/2017,5.37,0,67,39,13,23,,,,,
9/29/2017,9.62,0,70,41,21.9,28,,,,,
9/30/2017,4.7,0,66,37,12.1,16.1,,,,,
10/1/2017,4.47,0,68,29,12.1,16.1,,,,,
10/2/2017,3.8,0,76,36,14.1,17,,,,,
10/3/2017,6.04,0,85,40,17,25.1,,,,,
10/4/2017,10.51,0,80,61,21.9,35.1,,,,,
10/5/2017,4.47,0,78,42,16.1,27.1,,,,,
10/6/2017,2.91,0.54,63,55,16.1,63.1,,,,,
10/7/2017,11.63,0.18,83,62,29.1,42.9,,,,,
10/8/2017,8.5,0.11,75,60,18.1,23.9,,,,,
10/9/2017,3.8,0.07,79,51,25.1,32,,,,,
10/10/2017,5.82,0,71,47,15,19.9,,,,,
10/11/2017,13.42,1.44,58,51,21.9,29.1,,,,,
10/12/2017,4.92,0.06,57,50,14.1,17,,,,,
10/13/2017,4.03,0,71,55,13,17,,,,,
10/14/2017,4.92,0.35,66,58,14.1,18.1,,,,,
10/15/2017,13.42,0.1,71,43,36,45,,,,,
10/16/2017,4.03,0,57,32,12.1,16.1,,,,,
10/17/2017,7.61,0,69,31,21.9,29.1,,,,,
10/18/2017,6.71,0,69,34,19.9,28,,,,,
10/19/2017,6.93,0,69,36,18.1,23,,,,,
10/20/2017,4.25,0,74,33,13,17,,,,,
10/21/2017,3.58,0,74,39,14.1,18.1,,,,,
10/22/2017,7.38,0,78,42,19.9,27.1,,,,,
10/23/2017,9.4,0.52,64,49,30,40,,,,,
10/24/2017,13.2,0.24,53,43,25.1,35.1,,,,,
10/25/2017,5.59,0.05,51,32,18.1,38.9,,,,,
10/26/2017,4.25,0,53,24,25.1,31.1,,,,,
10/27/2017,7.61,0.37,57,38,23.9,25.9,,,,,
10/28/2017,8.28,0,44,34,21,31.1,,,,,
10/29/2017,5.14,0,46,29,14.1,18.1,,,,,
10/30/2017,10.74,0.02,46,30,25.1,35.1,,,,,
10/31/2017,10.96,0.01,42,32,23,36.9,,,,,
11/1/2017,5.59,0.19,42,31,12.1,15,,,,,
11/2/2017,4.03,0.67,59,43,16.1,19.9,,,,,
11/3/2017,7.38,0.01,52,33,16.1,19.9,,,,,
11/4/2017,6.26,0.34,51,35,16.1,21,,,,,
11/5/2017,6.26,0.28,62,46,17,21,,,,,
11/6/2017,7.61,0,47,31,16.1,23,,,,,
11/7/2017,5.14,0,49,26,13,16.1,,,,,
11/8/2017,3.13,0,48,22,21.9,25.9,,,,,
11/9/2017,11.86,0,48,22,28,35.1,,,,,
11/10/2017,7.83,0,29,17,17,23,,,,,
11/11/2017,5.37,0,36,19,15,19,,,,,
11/12/2017,1.79,0.32,36,30,8.9,10.1,,,,,
11/13/2017,5.14,0,43,29,10.1,14.1,,,,,
11/14/2017,3.8,0,46,28,25.1,40,,,,,
11/15/2017,10.96,0.26,47,37,23.9,32,,,,,
11/16/2017,12.08,0,44,32,25.1,35.1,,,,,
11/17/2017,6.04,0.14,42,26,16.1,21,,,,,
11/18/2017,8.95,1.54,45,34,23,33.1,,,,,
11/19/2017,13.87,0,38,27,29.1,36,,,,,
11/20/2017,12.08,0,47,26,21.9,31.1,,,,,
11/21/2017,12.75,0.06,50,34,23,34,,,,,
11/22/2017,6.71,0,36,19,17,21.9,,,,,
11/23/2017,5.37,0,39,24,14.1,18.1,,,,,
11/24/2017,10.74,0,52,24,21,30,,,,,
11/25/2017,12.08,0,50,33,23,29.1,,,,,
11/26/2017,8.05,0,44,17,17,21,,,,,
11/27/2017,3.8,0,50,26,8.9,14.1,,,,,
11/28/2017,12.3,0,64,30,21.9,31.1,,,,,
11/29/2017,5.14,0,50,25,13,19,,,,,
11/30/2017,6.93,0.09,50,25,21.9,30,,,,,
12/1/2017,2.24,0,47,19,8.9,14.1,,,,,
12/2/2017,2.91,0,50,23,13,16.1,,,,,
12/3/2017,3.36,0,55,21,12.1,13,,,,,
12/4/2017,10.07,0,55,28,21.9,32,,,,,
12/5/2017,19.46,0.01,58,28,38,52.1,,,,,
12/6/2017,14.54,0,39,24,28,35.1,,,,,
12/7/2017,10.96,0,31,22,21.9,25.9,,,,,
12/8/2017,10.51,0,32,16,21,25.9,,,,,
12/9/2017,7.16,0.06,28,22,12.1,16.1,,,,,
12/10/2017,9.84,0,28,21,19.9,25.1,,,,,
12/11/2017,4.7,0.21,30,21,12.1,14.1,,,,,
12/12/2017,13.65,0,30,11,28,38,,,,,
12/13/2017,8.5,0.15,23,8,18.1,23,,,,,
12/14/2017,6.93,0,21,-1,18.1,23,,,,,
12/15/2017,9.4,0,26,11,21,25.1,,,,,
12/16/2017,7.38,0,37,23,14.1,19,1,,,,
12/17/2017,5.59,0,33,21,12.1,15,1,,,,
12/18/2017,8.95,0.02,40,26,14.1,19,,1,,,
12/19/2017,11.63,0,47,33,19.9,40,,,,,
12/20/2017,6.49,0,36,22,21.9,30,,,,,
12/21/2017,7.61,0,34,26,15,21,,,,,
12/22/2017,4.47,0,36,32,14.1,19,1,,,,
12/23/2017,9.4,0.04,37,25,16.1,21,1,,,1,
12/24/2017,6.93,0.19,25,18,14.1,18.1,1,,,,
12/25/2017,14.54,0,21,5,28,36.9,1,,,1,
12/26/2017,6.49,0,12,-12,17,21.9,1,,,1,
12/27/2017,4.92,0,11,-17,17,21,,,,,
12/28/2017,3.13,0.02,11,-20,8.1,11,1,,,,
12/29/2017,7.16,0,17,8,16.1,19.9,,,,,
12/30/2017,8.72,0,15,-2,19.9,25.9,,,,,
12/31/2017,4.25,0,15,-11,10.1,14.1,,,,,
